old_id	author	comment	origin
1899	Stephanie Crosby	And people thought “ The Simpson’s “ were the only ones predicting the future. Sooooo relevant NOW!	Pink Floyd
1900	Ventium Tactical	I know I’m going to be trashtalked: I’m 13 years old, I’m French so I don’t very understand the whole story (but I’m not that dumb), I’ve heard this song maybe 5 times in my entire life and now, I watched the video clip and I DONT UNDERSTAND WHY CHILDREN ARE KILLING THEMSELFS WITH A MASK ON THEIR FCKG FACE SOMEONE EXPLAIN ME PLZZZZ	Pink Floyd
1902	Blue Rocker	This song is so ahead of its time but then again rooted in the past and present. An amazing protest song with a message that unfortunately has been completely ignored!	Pink Floyd
1903	Isaias Coronado	TEACHERS TREAT ME LIKE THAT IN 1986!!!	Pink Floyd
1904	Me and You	Which part is this? The album has several parts and this is what I'm looking for?	Pink Floyd
1905	Steve Watson	The new Virginia State Anthem.	Pink Floyd
1906	Danni Carus	"Change it to ""We dont need your vaccination....."""	Pink Floyd
1907	smvlly	Happy Teacher's Month 	Pink Floyd
1908	Mandar P	0:18 that teacher looks like Barty Crouch Sr. the wizard from Harry Potter Verse	Pink Floyd
1910	mari	omg it creeps me that the kids were these masks in the music clip bc it's just like now days with the virus...	Pink Floyd
1911	El reino Mostaza	THIS GROUP IS IN HONOR for GEORGE FLOYD	Pink Floyd
1912	Susanna Vaccaro	"É incredibile quanto conti l' insegnante per formarti o distruggerti . Per quanto mi riguarda,mi ritengo "" sufficentemente"" fortunata. Nella maggioranza dei casi e periodi,ho trovato appoggio e feeling. Solo in due casi,molto distanti nel tempo, due pessime esemplari,sadiche. Tipo questo "" perdente "" prof,che sfoga la sua nullità come individuo sui ragazzi. Che bello la rivincita! Una,tremenda,proprio come nel video,ha mostrato i miei scarabocchi alla classe( che non l' ha appoggiata per fortuna) e solo perché non usavo scrivere in brutta copia prima. L' anno seguente,cambio scuola e residenza,si ripete tutto con una ex preside di poi insegnante di lettere, che mostra ,( a suo dire) un tema,per far vedere cos' era,una grafia matura. Ho mandato una pernacchia mentale,nell' aria ...all' altra,di matematica.Mh! Ovvia! * Questo brano dei Pink Floyd é indimenticabile , e molto significativo ,sú piú aspetti (ho visto anche il film,), L' abuso di potere,nonché ,la distruzione della passione ..e le conseguenze che né verranno fuori,tra i giovani commilitoni...tutti robotizzati.Agghiacciante!"	Pink Floyd
1914	Wolf The Iron Lord	If you think this isn't schooling anymore, you're fooling yourself. Crushing individualism never stopped, it just got colorful. Part of individualism is difference, and that's quashed in the schools.	Pink Floyd
1916	User	Question : Can vegetarians eat pudding? Answer : No! You can't have any pudding if you don't eat yer meat.	Pink Floyd
1918	Andrei	After many years of revelation and awakening now I know what Pink Floyd knew all along, now I can appreciate this art work at its fullest	Pink Floyd
1919	Ron Smulders	This video is actual again in my opinion.	Pink Floyd
1920	Ino Stiv	O, yes, we have - ELEFANT memory, don't worri.. 	Pink Floyd
1921	Geertje Mirjam Smit	This song should be played during vaccinations....	Pink Floyd
1922	Arminius Teuto	god protect us from fascism...	Pink Floyd
1924	Isa Bornau	Very relevant... sad really.	Pink Floyd
1925	Craig Mayall	Hated school lol 	Pink Floyd
1926	Angus1966	The Music class n arts	Pink Floyd
1927	Cupcake Queen	This song comes to show how some teachers can be condescending bullies. It’s amazing how educators can use and abuse their power and not care if they hurt or humiliate their students.	Pink Floyd
1928	TheMisterManGuy	Who's here after what happened in Virginia?	Pink Floyd
1929	V W	This song was made at the time musicians really worked with their song and care about the lyrics and bring out a meaning, instead of today's artist who only press some bottoms and add some shitty lyrics about love. Miss the good old days..	Pink Floyd
1931	Giovani Drey	I am The Prince;$ I am only King;$ I am the only pharaoh ;$ I am kin ;$ I am Miles Caesar ;$ I am I am I am;$;$;$;$	Pink Floyd
1933	Patrica Jelley	I love Pink Floyd songs and this is one of my favorites	Pink Floyd
1935	Walter Wendner	Berlin 1961: Niemand will eine Mauer bau'n :-(	Pink Floyd
1936	StonyJoe	Stand up and get your pudding laddies!	Pink Floyd
1938	Mary	I migliori	Pink Floyd
1939	Helen Dennis-Parsons	THIS is a cross between China robots and RSMs in Army!	Pink Floyd
1941	juli	old but gold!!!	Pink Floyd
1945	Tobias Langenberg	That video is terrifying.	Pink Floyd
1948	Eddy Nelson	Go Virginia! 2021 Governor race	Pink Floyd
1949	Mj ban Manoj jonah Bannu	Guitar minds	Pink Floyd
1951	Tilly Kenny	This video used to scare me sm	Pink Floyd
1953	Santiago Alcantara	Wrrooong do it again!	Pink Floyd
1954	jerrryKo	What year was it?	Pink Floyd
1957	Moises Vargas	This song is telling u this kids are getting sacrificed every dayy.. and they are grinding the up in to what ever quisine they want to.. that’s after sacifiing them I tell you..	Pink Floyd
1959	Rachel Guerra	En español	Pink Floyd
1960	Richard Nagel	Hey teachers no CRT in the classroom	Pink Floyd
1961	Benjamin Greer	Do yall see what I see?	Pink Floyd
1963	Danielle Mendoza	We gracias	Pink Floyd
1964	Cadu Villela	Cada um com o Roger que merece. Eu fico com o Roger Waters. Gente que nao sabe interpretar um texto fica com o Roger Inutel #elenao	Pink Floyd
1965	Ayaan Sabir Abbasi	This song is entertaining and scary at the same time...Hats off to Floyd.	Pink Floyd
1966	ahmedp800	Hey, lefties, leave those kids alone.	Pink Floyd
1967	Itz Sh0ckerz	The relevancy of this song still holds on today.	Pink Floyd
1968	Rüzgar Göktaş	Those who dislike the song are the education ministers of all countries.	Pink Floyd
1969	Bradley Walker	"I saw a youtube comment that was so beautiful, it made me teary-eyed.  ""In 1972, as a teenager, I sat in a dark room, smoking a joint, listening to Pink Floyd on my headphones. Here I am, 50 years later, doing the exact same thing. I'm blessed to have lived during the time of Pink Floyd."""	Pink Floyd
1970	Bob Bobsen	"All the drama queens in the comments going ""so relevant"" when these early 20th century British schookids would have dreamed of schools like ours."	Pink Floyd
1971	djhvallejo	I remember playing this on the last day of school walking out on last period of middle school and the teacher yelling at me. I just turned it up louder. I was living in a small conservative town in CA that was mainly listening to country and western music. I was a military brat who had traveled all over the world and was only in the states maybe 3 years total so I listen to alot of different music. This was back in 1983. The other kids thought I was so bad ass. I didn't care. I was moving to a different country the next month anyway.,	Pink Floyd
1972	Devany Collis	the song is not against education itself but instead it's against how schools press the students by forcing them to work hard and harder just so they can get excellent marks and forcing them to study some useless subjects , instead of letting them study what they are really into , parents also play an important role in destroying the personality of their children by comparing them to their classmates or comparing them to their cousins who do better than their kids in school which causes depression and anxiety and even creating some suicidal thoughts ! but in fact getting good marks doesn't mean that a student is smarter than the other , it only means that one of them has a good memory than the other or that he or she are working day and night to arrive to this results , this is why I'm against exams because students only revise their lessons to pass THE EXAM and after few months they will forget everything they learnt , otherwise if students felt comfortable they will study to study not to pass the exam . I think that Scandinavian countries already arrived to this point and some European countries also , the educational system of Asian countries is also successful but have you ever observed that too many students commit suicide .... lol it's funny how am I criticizing those educational systems of developed countries while I'm living in a third world country because I gave up on criticizing our educational system , they will never change it because they don't want the population to realize how brainwashed we are .... my people are drowning in an ocean of ignorance , yes I blame the country but I also blame them for not using their brains ..I'm moroccan btw ... sorry if I wrote too much but I just have nobody to tell this to	Pink Floyd
1973	binns	Why are there so many Russians listening to this song lmao	Pink Floyd
1974	Learning to Fly!	Whose watching during this lockdown...epic song...lyrics of a legend....majestic guitaring....lucky to be in the same era as these maestros. The band is called 'PINKFLOYD'.	Pink Floyd
1977	Randolph Gillespie	Imagined if people stopped going to work and school for a whole year what would happen	Pink Floyd
1979	Mark Allison	Gotta love that bass line......	Pink Floyd
1980	SLIMGINGER	This song is needed more than ever.	Pink Floyd
1982	xBrickx LD	One of the best music of world and of all geners. Pink floyd 4ever	Pink Floyd
1983	MontagZoso	This was the coolest movie ever. That kid was cast perfectly as a young Bob Geldof. Pink Floyd. EPIC.	Pink Floyd
1985	Matrix Guy	"Pink Floyd ""We don't need no education"" They were ahead of their time"	Pink Floyd
1986	Christine Neuteboom	Just giving directions, the wall, this time Utrecht. Come pls	Pink Floyd
1987	Constanza Navarrete	aqui por luke o louis?	Pink Floyd
1988	Michelle Zhou	I’m gonna blast this song in my car while driving out of school	Pink Floyd
1989	Griffin Kneesock	I wonder how many people just know this song and don't realize this is part 2 of 3.	Pink Floyd
1990	Галин Любчев	To all my teachers	Pink Floyd
1994	Onur Akbag	We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey, teacher, leave them kids alone All in all it's just another brick in the wall All in all you're just another brick in the wall [Chorus by pupils from the Fourth Form Music Class Islington Green School, London] We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey, teacher, leave us kids alone All in all you're just another brick in the wall All in all you're just another brick in the wall [Spoken:] Wrong! Do it again! Wrong! Do it again! If you don't eat your meat, you can't have any pudding! How can you have any pudding if you don't eat your meat?! You! Yes, you, behind the bike sheds, stand still, laddy!	Pink Floyd
1998	Jeremy Lee Flores	2022 anyone?	Pink Floyd
1999	luli	sempre foi contra nazismo - eu amo	Pink Floyd
